1	Harvard University	301.6	40.1
2	Stanford University	257.3	100.0
3	Johns Hopkins University	254.4	82.9
4	King's College London	235.8	0.0
5	University of Oxford	228.3	40.1
6	University College London	223.9	0.0
7	New York University	222.8	69.4
8	University of Toronto	218.5	46.3
9	Utrecht University	215.5	0.0
10	University of California, San Francisco	213.6	62.7
11	Mayo Clinic Alix School of Medicine	207.5	66.8
12	University of California, Los Angeles	206.2	0.0
13	University of Pennsylvania	204.5	62.0
14	University of Minnesota, Twin Cities	203.7	61.2
15	ETH Zurich	202.3	44.3
16	Duke University	201.6	53.5
17	Heidelberg University	199.4	0.0
18	University of Wisconsin - Madison	195.8	0.0
19	University of Zurich	195.5	0.0
20	Radboud University Nijmegen	194.9	0.0
21	Technical University of Munich	192.3	0.0
22	Massachusetts Institute of Technology (MIT)	191.8	0.0
23	Vanderbilt University	191.5	0.0
24	University of California, San Diego	190.3	58.2
25	Leiden University	187.7	0.0
26	The University of Texas Southwestern Medical Center at Dallas	186.1	46.3
27	Imperial College London	183.0	0.0
28	Case Western Reserve University	182.4	46.3
29	University of Cambridge	181.7	46.3
30	University of Lausanne	179.9	0.0
31	University of Freiburg	179.7	23.1
32	University of Tuebingen	179.0	0.0
33	Yale University	178.9	23.1
34	Medical University of Vienna	178.7	0.0
35	University of California, Berkeley	178.5	37.8
36	McGill University	176.6	0.0
37	Humboldt University of Berlin	176.4	0.0
38	Free University Berlin	176.2	0.0
39	Aarhus University	175.9	0.0
40	University of Washington	175.0	0.0
41	Cornell University	174.6	0.0
42	Northwestern University	174.2	0.0
43	Charite - Universitats Medizin Berlin	173.4	0.0
43	University of Amsterdam	173.4	0.0
45	University of Munich	173.3	0.0
46	University of Southern California	172.5	0.0
47	University of Copenhagen	171.8	0.0
48	Washington University in St. Louis	171.5	0.0
49	Swiss Federal Institute of Technology Lausanne	170.9	0.0
50	Maastricht University	170.1	0.0
51-75	Emory University		37.8
51-75	Erasmus University Rotterdam		0.0
51-75	Icahn School of Medicine at Mount Sinai		0.0
51-75	KU Leuven		0.0
51-75	RWTH Aachen University		46.3
51-75	Seoul National University		0.0
51-75	Technical University of Denmark		0.0
51-75	The University of Melbourne		28.3
51-75	The University of Queensland		0.0
51-75	The University of Texas M. D. Anderson Cancer Center		0.0
51-75	University of Basel		0.0
51-75	University of Bern		0.0
51-75	University of British Columbia		0.0
51-75	University of Chicago		0.0
51-75	University of Duisburg-Essen		0.0
51-75	University of Erlangen-Nuremberg		0.0
51-75	University of Geneva		0.0
51-75	University of Hamburg		0.0
51-75	University of Michigan-Ann Arbor		0.0
51-75	University of North Carolina at Chapel Hill		0.0
51-75	University of Nottingham		34.1
51-75	University of Pittsburgh		0.0
51-75	University of Virginia		0.0
51-75	University of Wuerzburg		26.7
51-75	Vrije Universiteit Amsterdam		26.7
76-100	Cardiff University		0.0
76-100	Columbia University		0.0
76-100	Eindhoven University of Technology		0.0
76-100	Karolinska Institute		0.0
76-100	Lund University		0.0
76-100	Oregon Health and Science University		0.0
76-100	Paris-Saclay University		0.0
76-100	Pontifical Catholic University of Chile		0.0
76-100	Sapienza University of Rome		0.0
76-100	Sorbonne University		0.0
76-100	St George's, University of London		0.0
76-100	The University of Calgary		0.0
76-100	The University of Sheffield		0.0
76-100	Tsinghua University		0.0
76-100	University of Antwerp		0.0
76-100	University of Cologne		0.0
76-100	University of Iowa		0.0
76-100	University of Maryland, Baltimore		23.1
76-100	University of Montreal		0.0
76-100	University of Padua		0.0
76-100	University of Sydney		0.0
76-100	University of Utah		0.0
76-100	Uppsala University		0.0
76-100	Western University		0.0
76-100	Yonsei University		0.0
101-150	Aalto University		0.0
101-150	Aix Marseille University		0.0
101-150	Catholic University of Louvain		0.0
101-150	Delft University of Technology		0.0
101-150	Ghent University		0.0
101-150	Goethe University Frankfurt		0.0
101-150	Heinrich Heine University Duesseldorf		0.0
101-150	Korea Advanced Institute of Science and Technology		0.0
101-150	Linkoping University		0.0
101-150	Medical University of Graz		0.0
101-150	Medical University of South Carolina		0.0
101-150	PSL University		0.0
101-150	Queen Mary University of London		0.0
101-150	Southern Medical University		0.0
101-150	Stony Brook University		32.7
101-150	Sungkyunkwan University		0.0
101-150	The Chinese University of Hong Kong		0.0
101-150	The Ohio State University - Columbus		0.0
101-150	The University of Edinburgh		0.0
101-150	The University of Manchester		0.0
101-150	The University of Texas at Dallas		0.0
101-150	University at Buffalo, the State University of New York		0.0
101-150	University of Alberta		0.0
101-150	University of Barcelona		0.0
101-150	University of Bergen		0.0
101-150	University of Birmingham		0.0
101-150	University of Bologna		0.0
101-150	University of Bonn		0.0
101-150	University of Bordeaux		0.0
101-150	University of California, Irvine		0.0
101-150	University of Colorado at Denver		0.0
101-150	University of Goettingen		0.0
101-150	University of Groningen		0.0
101-150	University of Illinois at Chicago		0.0
101-150	University of Leeds		0.0
101-150	University of Liege		0.0
101-150	University of Miami		40.1
101-150	University of Oslo		0.0
101-150	University of Ottawa		0.0
101-150	University of Paris		0.0
101-150	University of Pavia		0.0
101-150	University of Rochester		0.0
101-150	University of Rostock		0.0
101-150	University of Sherbrooke		0.0
101-150	University of Turin		0.0
101-150	University of Turku		0.0
101-150	University of Warwick		0.0
101-150	University Paris Est Creteil		0.0
101-150	Wayne State University		40.1
101-150	Zhejiang University		0.0
151-200	Autonomous University of Barcelona		0.0
151-200	Baylor College of Medicine		0.0
151-200	Boston University		0.0
151-200	Brown University		0.0
